Timestamp,LOSindex,Distance,RWS,DRWS,CNR,Tilt,Roll,RWSStatus,OverrunStatus
2020-09-04T01:04:33.547+00:00,2,178,3.5,1.27,-6.35,5,-0.03,1,1
2020-09-04T01:04:37.547+00:00,2,178,3.66,1.15,-6.27,5,-0.02,1,1
2020-09-04T01:04:41.547+00:00,2,178,3.89,1.08,-6.22,4.98,-0.01,1,1
2020-09-04T01:04:45.547+00:00,2,178,3.87,1.18,-6.3,5,-0.02,1,1
2020-09-04T01:04:49.546+00:00,2,178,3.66,1.15,-6.25,5,-0.03,1,1
2020-09-04T01:04:53.547+00:00,2,178,3.32,1.27,-6.18,4.99,-0.02,1,1
2020-09-04T01:04:57.547+00:00,2,178,3.1,1.22,-6.08,4.99,-0.02,1,1
2020-09-04T01:05:01.547+00:00,2,178,3.4,1.2,-6.16,5,-0.01,1,1
2020-09-04T01:05:05.546+00:00,2,178,3.68,1.15,-6.19,4.99,-0.01,1,1
2020-09-04T01:05:09.547+00:00,2,178,3.71,1.18,-6.21,5,-0.01,1,1
2020-09-04T01:05:13.546+00:00,2,178,3.68,1.13,-6.3,5,-0.03,1,1
2020-09-04T01:05:17.546+00:00,2,178,3.87,1.08,-6.38,4.99,-0.03,1,1
2020-09-04T01:05:21.549+00:00,2,178,3.85,1.13,-6.25,5,-0.02,1,1
2020-09-04T01:05:25.546+00:00,2,178,3.73,1.15,-6.33,4.99,-0.02,1,1
2020-09-04T01:05:29.546+00:00,2,178,3.66,1.13,-6.18,4.99,-0.02,1,1
2020-09-04T01:05:33.547+00:00,2,178,3.73,1.15,-6.1,5,-0.03,1,1
2020-09-04T01:05:37.546+00:00,2,178,3.63,1.22,-6.26,5,-0.03,1,1
2020-09-04T01:05:41.546+00:00,2,178,3.37,1.22,-6.19,4.99,-0.03,1,1
2020-09-04T01:05:45.547+00:00,2,178,3.53,1.18,-6.08,4.99,-0.02,1,1
2020-09-04T01:05:49.547+00:00,2,178,3.47,1.22,-6.08,4.99,-0.02,1,1
2020-09-04T01:05:53.546+00:00,2,178,3.39,1.18,-6.1,4.99,-0.02,1,1
2020-09-04T01:05:57.547+00:00,2,178,3.4,1.2,-6.1,4.99,-0.03,1,1
2020-09-04T01:06:01.547+00:00,2,178,3.16,1.2,-5.96,4.99,-0.02,1,1
2020-09-04T01:06:05.546+00:00,2,178,3.22,1.18,-5.86,5,-0.03,1,1
2020-09-04T01:06:09.547+00:00,2,178,3.68,1.19,-5.97,5,-0.01,1,1
2020-09-04T01:06:13.546+00:00,2,178,3.89,1.1,-6.28,4.99,-0.01,1,1
2020-09-04T01:06:17.546+00:00,2,178,4.01,1.15,-6.37,5,-0.01,1,1
2020-09-04T01:06:21.547+00:00,2,178,3.93,1.15,-6.24,5,-0.01,1,1
2020-09-04T01:06:25.547+00:00,2,178,3.92,1.18,-6.25,4.99,-0.02,1,1
2020-09-04T01:06:29.546+00:00,2,178,3.5,1.27,-5.96,4.99,-0.02,1,1
2020-09-04T01:06:33.547+00:00,2,178,3.45,1.27,-6.09,5,-0.02,1,1
2020-09-04T01:06:37.547+00:00,2,178,3.97,1.08,-6.25,4.99,-0.02,1,1
2020-09-04T01:06:41.546+00:00,2,178,3.66,1.15,-6.21,4.99,-0.02,1,1
2020-09-04T01:06:45.547+00:00,2,178,3.52,1.25,-6.07,5,-0.02,1,1
2020-09-04T01:06:49.547+00:00,2,178,3.6,1.22,-5.97,5,-0.02,1,1
2020-09-04T01:06:53.547+00:00,2,178,3.58,1.22,-5.95,5,-0.02,1,1
2020-09-04T01:06:57.546+00:00,2,178,3.59,1.15,-6.04,4.99,-0.03,1,1
2020-09-04T01:07:01.547+00:00,2,178,4.07,1.15,-6.04,4.99,-0.03,1,1
2020-09-04T01:07:05.546+00:00,2,178,3.52,1.25,-6.03,4.99,-0.04,1,1
2020-09-04T01:07:09.546+00:00,2,178,3.87,1.13,-6.24,4.99,-0.03,1,1
2020-09-04T01:07:13.547+00:00,2,178,3.88,1.18,-6.58,4.98,-0.03,1,1
2020-09-04T01:07:17.546+00:00,2,178,3.96,1.13,-6.48,4.99,-0.03,1,1
2020-09-04T01:07:21.546+00:00,2,178,3.89,1.13,-6.5,4.99,-0.02,1,1
2020-09-04T01:07:25.547+00:00,2,178,4.04,1.15,-6.22,4.99,-0.03,1,1
2020-09-04T01:07:29.546+00:00,2,178,3.59,1.3,-6.08,4.99,-0.02,1,1
2020-09-04T01:07:33.546+00:00,2,178,3.29,1.27,-5.86,4.99,-0.03,1,1
2020-09-04T01:07:37.547+00:00,2,178,3.52,1.15,-5.82,5,-0.03,1,1
2020-09-04T01:07:41.546+00:00,2,178,3.78,1.1,-6.28,5,-0.02,1,1
2020-09-04T01:07:45.546+00:00,2,178,3.73,1.18,-6.41,4.99,-0.01,1,1
2020-09-04T01:07:49.547+00:00,2,178,3.69,1.15,-6.27,4.99,-0.01,1,1
2020-09-04T01:07:53.546+00:00,2,178,3.37,1.27,-6.15,4.99,-0.01,1,1
2020-09-04T01:07:57.546+00:00,2,178,3.8,1.13,-6.2,5,-0.02,1,1
2020-09-04T01:08:01.546+00:00,2,178,3.83,1.13,-6.15,5,-0.02,1,1
2020-09-04T01:08:05.546+00:00,2,178,3.76,1.22,-6.26,4.99,-0.01,1,1
2020-09-04T01:08:09.546+00:00,2,178,3.06,1.3,-6.02,4.99,-0.02,1,1
2020-09-04T01:08:13.546+00:00,2,178,2.7,1.13,-6.34,5,-0.02,1,1
2020-09-04T01:08:17.546+00:00,2,178,2.96,1.1,-6.12,4.99,-0.02,1,1
2020-09-04T01:08:21.546+00:00,2,178,3.76,1.08,-6.16,4.99,-0.02,1,1
2020-09-04T01:08:25.546+00:00,2,178,3.71,1.22,-6.07,4.99,-0.02,1,1
2020-09-04T01:08:29.548+00:00,2,178,3.2,1.25,-6.25,4.99,-0.02,1,1
2020-09-04T01:08:33.546+00:00,2,178,2.88,1.13,-6.05,4.99,-0.03,1,1
2020-09-04T01:08:37.547+00:00,2,178,2.77,1.13,-6.34,4.99,-0.03,1,1
2020-09-04T01:08:41.546+00:00,2,178,2.73,1.13,-6.18,4.99,-0.02,1,1
2020-09-04T01:08:45.546+00:00,2,178,3.23,1.23,-6.02,5,-0.02,1,1
2020-09-04T01:08:49.547+00:00,2,178,3.59,1.25,-6.14,4.99,-0.02,1,1
2020-09-04T01:08:53.547+00:00,2,178,3.54,1.22,-6.26,4.99,-0.02,1,1
2020-09-04T01:08:57.546+00:00,2,178,3.66,1.13,-6.14,5,-0.02,1,1
2020-09-04T01:09:01.547+00:00,2,178,3.59,1.19,-6.15,5,-0.03,1,1
2020-09-04T01:09:05.547+00:00,2,178,3.62,1.18,-5.93,4.98,-0.03,1,1
2020-09-04T01:09:09.546+00:00,2,178,3.61,1.3,-6.08,4.99,-0.01,1,1
2020-09-04T01:09:13.547+00:00,2,178,3.5,1.22,-5.99,5.01,-0.02,1,1
2020-09-04T01:09:17.547+00:00,2,178,3.66,1.15,-6.06,4.99,-0.01,1,1
2020-09-04T01:09:21.546+00:00,2,178,4.19,1.08,-6.29,4.99,-0.02,1,1
2020-09-04T01:09:25.549+00:00,2,178,4.32,1.13,-6.32,5,-0.02,1,1
2020-09-04T01:09:29.547+00:00,2,178,4.35,1.13,-6.17,5,-0.02,1,1
2020-09-04T01:09:33.546+00:00,2,178,4.41,1.15,-6.28,4.99,-0.02,1,1
2020-09-04T01:09:37.546+00:00,2,178,4.05,1.22,-6.43,4.98,-0.02,1,1
2020-09-04T01:09:41.547+00:00,2,178,3.57,1.3,-6.26,5,-0.03,1,1
2020-09-04T01:09:45.546+00:00,2,178,3.63,1.22,-6.27,4.99,-0.03,1,1
2020-09-04T01:09:49.546+00:00,2,178,3.75,1.2,-6.1,4.98,-0.02,1,1
2020-09-04T01:09:53.547+00:00,2,178,3.63,1.19,-6.28,5,-0.02,1,1
2020-09-04T01:09:57.546+00:00,2,178,3.52,1.2,-6.22,5,-0.02,1,1
2020-09-04T01:10:01.546+00:00,2,178,3.61,1.15,-6.22,4.99,-0.02,1,1
2020-09-04T01:10:05.547+00:00,2,178,3.64,1.18,-6.29,4.99,-0.02,1,1
2020-09-04T01:10:09.546+00:00,2,178,3.63,1.22,-6.45,4.99,-0.03,1,1
2020-09-04T01:10:13.546+00:00,2,178,3.57,1.15,-6.26,4.99,-0.03,1,1
2020-09-04T01:10:17.547+00:00,2,178,3.87,1.13,-6.36,4.99,-0.03,1,1
2020-09-04T01:10:21.547+00:00,2,178,3.53,1.18,-6.16,4.99,-0.02,1,1
2020-09-04T01:10:25.546+00:00,2,178,3.45,1.3,-6.38,5,-0.02,1,1
2020-09-04T01:10:29.547+00:00,2,178,3.3,1.22,-6.25,5,-0.01,1,1
2020-09-04T01:10:33.546+00:00,2,178,3.66,1.3,-6.32,4.99,-0.02,1,1
2020-09-04T01:10:37.546+00:00,2,178,3.68,1.22,-6.3,5,-0.01,1,1
2020-09-04T01:10:41.546+00:00,2,178,3.6,1.22,-6.25,5,-0.01,1,1
2020-09-04T01:10:45.546+00:00,2,178,3.52,1.25,-6.34,5.01,-0.02,1,1
2020-09-04T01:10:49.546+00:00,2,178,3.56,1.46,-6.33,4.99,-0.01,1,1
2020-09-04T01:10:53.546+00:00,2,178,3.45,1.22,-6.13,4.98,-0.02,1,1
2020-09-04T01:10:57.546+00:00,2,178,3.73,1.18,-6.07,4.98,-0.03,1,1
2020-09-04T01:11:01.546+00:00,2,178,3.67,1.18,-6.17,4.99,-0.03,1,1
2020-09-04T01:11:05.546+00:00,2,178,3.4,1.2,-6.08,4.99,-0.03,1,1
2020-09-04T01:11:09.548+00:00,2,178,3.29,1.22,-5.79,5,-0.03,1,1
2020-09-04T01:11:13.546+00:00,2,178,3.12,1.25,-5.89,5,-0.02,1,1
2020-09-04T01:11:17.547+00:00,2,178,3.29,1.18,-6.04,4.99,-0.02,1,1
2020-09-04T01:11:21.547+00:00,2,178,3.57,1.15,-6.34,5,-0.03,1,1
2020-09-04T01:11:25.546+00:00,2,178,3.66,1.19,-6.45,5,-0.03,1,1
2020-09-04T01:11:29.547+00:00,2,178,3.64,1.15,-6.37,4.99,-0.02,1,1
2020-09-04T01:11:33.547+00:00,2,178,3.71,1.15,-6.24,4.99,-0.03,1,1
2020-09-04T01:11:37.547+00:00,2,178,4,1.15,-6.26,5,-0.03,1,1
2020-09-04T01:11:41.547+00:00,2,178,3.5,1.18,-6.17,4.99,-0.01,1,1
2020-09-04T01:11:45.547+00:00,2,178,3.43,1.2,-6.04,4.99,-0.01,1,1
2020-09-04T01:11:49.546+00:00,2,178,3.98,1.08,-6.21,5,-0.02,1,1
2020-09-04T01:11:53.547+00:00,2,178,3.99,1.15,-6.44,5,-0.02,1,1
2020-09-04T01:11:57.547+00:00,2,178,3.99,1.15,-6.22,4.99,-0.02,1,1
2020-09-04T01:12:01.546+00:00,2,178,3.69,1.15,-6.35,4.99,-0.03,1,1
2020-09-04T01:12:05.546+00:00,2,178,3.8,1.08,-6.15,5.01,-0.02,1,1
2020-09-04T01:12:09.547+00:00,2,178,3.68,1.2,-6.09,4.99,-0.01,1,1
2020-09-04T01:12:13.546+00:00,2,178,3.43,1.22,-6.05,4.99,-0.03,1,1
2020-09-04T01:12:17.546+00:00,2,178,3.38,1.25,-6.12,4.99,-0.03,1,1
2020-09-04T01:12:21.547+00:00,2,178,3.72,1.15,-6.56,5,-0.02,1,1
2020-09-04T01:12:25.546+00:00,2,178,3.34,1.22,-6.24,5,-0.01,1,1
2020-09-04T01:12:29.546+00:00,2,178,3.27,1.22,-6.11,4.99,-0.01,1,1
2020-09-04T01:12:33.547+00:00,2,178,3.3,1.22,-6.12,5,-0.01,1,1
2020-09-04T01:12:37.546+00:00,2,178,3.32,1.18,-6.19,4.99,-0.02,1,1
2020-09-04T01:12:41.546+00:00,2,178,3.63,1.15,-6.11,5,-0.02,1,1
2020-09-04T01:12:45.547+00:00,2,178,3.76,1.08,-6.22,5,-0.02,1,1
2020-09-04T01:12:49.546+00:00,2,178,3.98,1.13,-5.99,4.99,-0.02,1,1
2020-09-04T01:12:53.547+00:00,2,178,3.61,1.3,-6.23,4.99,-0.03,1,1
2020-09-04T01:12:57.547+00:00,2,178,3.69,1.22,-6.17,4.98,-0.03,1,1
2020-09-04T01:13:01.546+00:00,2,178,3.66,1.13,-6.46,4.99,-0.02,1,1
2020-09-04T01:13:05.546+00:00,2,178,3.8,1.08,-6.35,4.99,-0.02,1,1
2020-09-04T01:13:09.547+00:00,2,178,3.78,1.15,-6.49,5,-0.01,1,1
2020-09-04T01:13:13.546+00:00,2,178,3.68,1.22,-6.29,5,0,1,1
2020-09-04T01:13:17.547+00:00,2,178,3.91,1.19,-6.27,4.99,-0.01,1,1
2020-09-04T01:13:21.547+00:00,2,178,4.15,1.13,-6.35,5,-0.03,1,1
2020-09-04T01:13:25.546+00:00,2,178,4.16,1.1,-6.42,4.99,-0.03,1,1
2020-09-04T01:13:29.546+00:00,2,178,3.9,1.1,-6.39,4.98,-0.03,1,1
2020-09-04T01:13:33.546+00:00,2,178,3.83,1.15,-6.34,4.99,-0.02,1,1
2020-09-04T01:13:37.546+00:00,2,178,3.69,1.22,-6.29,5.01,-0.02,1,1
2020-09-04T01:13:41.546+00:00,2,178,3.57,1.3,-6.24,4.99,-0.02,1,1
2020-09-04T01:13:45.546+00:00,2,178,3.7,1.15,-6.15,4.99,-0.02,1,1
2020-09-04T01:13:49.546+00:00,2,178,3.8,1.1,-6.24,5,-0.02,1,1
2020-09-04T01:13:53.547+00:00,2,178,3.71,1.2,-6.2,5,-0.02,1,1
2020-09-04T01:13:57.546+00:00,2,178,3.69,1.22,-6.12,4.99,-0.02,1,1
2020-09-04T01:14:01.547+00:00,2,178,3.26,1.25,-5.97,5,-0.02,1,1
2020-09-04T01:14:05.546+00:00,2,178,3.5,1.25,-6.27,5,-0.03,1,1
2020-09-04T01:14:09.547+00:00,2,178,3.77,1.26,-6.37,4.98,-0.02,1,1
2020-09-04T01:14:13.546+00:00,2,178,3.5,1.3,-6.35,4.99,-0.02,1,1
2020-09-04T01:14:17.546+00:00,2,178,3.63,1.15,-6.27,4.99,-0.03,1,1
2020-09-04T01:14:21.546+00:00,2,178,3.73,1.18,-6.24,4.99,-0.03,1,1
2020-09-04T01:14:25.546+00:00,2,178,3.78,1.15,-6.36,4.99,-0.02,1,1
2020-09-04T01:14:29.546+00:00,2,178,3.66,1.15,-6.27,5,-0.02,1,1
2020-09-04T01:14:33.546+00:00,2,178,3.71,1.2,-6.14,5,-0.02,1,1
2020-09-04T01:14:37.547+00:00,2,178,3.53,1.22,-6.17,4.99,-0.03,1,1
2020-09-04T01:14:41.546+00:00,2,178,3.57,1.25,-6.41,4.99,-0.02,1,1
2020-09-04T01:14:45.547+00:00,2,178,3.66,1.18,-6.19,5,-0.02,1,1
2020-09-04T01:14:49.547+00:00,2,178,3.71,1.13,-6.44,4.99,-0.02,1,1
2020-09-04T01:14:53.546+00:00,2,178,4.24,1.18,-6.57,5,-0.01,1,1
2020-09-04T01:14:57.547+00:00,2,178,4.15,1.15,-6.58,4.99,-0.01,1,1
2020-09-04T01:15:01.547+00:00,2,178,4.11,1.1,-6.49,4.99,-0.02,1,1
2020-09-04T01:15:05.546+00:00,2,178,4.14,1.15,-6.54,4.99,-0.03,1,1
2020-09-04T01:15:09.546+00:00,2,178,4.27,1.22,-6.5,4.99,-0.02,1,1
2020-09-04T01:15:13.547+00:00,2,178,4.36,1.19,-6.35,4.99,-0.02,1,1
2020-09-04T01:15:17.546+00:00,2,178,3.73,1.23,-6.48,4.99,-0.02,1,1
2020-09-04T01:15:21.546+00:00,2,178,3.58,1.22,-6.33,4.99,-0.02,1,1
2020-09-04T01:15:25.547+00:00,2,178,3.68,1.22,-6.42,5,-0.03,1,1
2020-09-04T01:15:29.546+00:00,2,178,3.57,1.15,-6.28,4.99,-0.02,1,1
2020-09-04T01:15:33.546+00:00,2,178,3.62,1.15,-6.25,4.99,-0.01,1,1
2020-09-04T01:15:37.547+00:00,2,178,3.73,1.15,-6.38,4.99,-0.02,1,1
2020-09-04T01:15:41.546+00:00,2,178,4.06,1.13,-6.41,5,-0.02,1,1
2020-09-04T01:15:45.546+00:00,2,178,3.98,1.13,-6.43,4.99,-0.01,1,1
2020-09-04T01:15:49.547+00:00,2,178,4.13,1.18,-6.48,4.99,0,1,1
2020-09-04T01:15:53.546+00:00,2,178,4.18,1.13,-6.57,5,-0.02,1,1
2020-09-04T01:15:57.546+00:00,2,178,4.26,1.18,-6.56,5,-0.02,1,1
2020-09-04T01:16:01.546+00:00,2,178,4.07,1.15,-6.42,4.98,-0.02,1,1
2020-09-04T01:16:05.546+00:00,2,178,3.71,1.22,-6.43,4.99,-0.02,1,1
2020-09-04T01:16:09.546+00:00,2,178,3.45,1.2,-6.2,4.99,-0.04,1,1
2020-09-04T01:16:13.547+00:00,2,178,3.18,1.25,-6.09,4.99,-0.03,1,1
2020-09-04T01:16:17.546+00:00,2,178,3.7,1.18,-6.46,4.99,-0.03,1,1
2020-09-04T01:16:21.546+00:00,2,178,4.12,1.1,-6.42,4.99,-0.03,1,1
2020-09-04T01:16:25.547+00:00,2,178,4.46,1.15,-6.68,4.99,-0.02,1,1
2020-09-04T01:16:29.546+00:00,2,178,4.39,1.18,-6.58,5,-0.02,1,1
2020-09-04T01:16:33.546+00:00,2,178,3.95,1.18,-6.49,4.99,-0.02,1,1
2020-09-04T01:16:37.547+00:00,2,178,3.85,1.13,-6.63,4.99,-0.02,1,1
2020-09-04T01:16:41.546+00:00,2,178,3.71,1.15,-6.62,4.99,-0.02,1,1
2020-09-04T01:16:45.546+00:00,2,178,4.02,1.15,-6.72,4.99,-0.02,1,1
2020-09-04T01:16:49.546+00:00,2,178,4.23,1.18,-6.6,5,-0.03,1,1
2020-09-04T01:16:53.546+00:00,2,178,4.04,1.15,-6.69,4.99,-0.02,1,1
2020-09-04T01:16:57.546+00:00,2,178,4.2,1.13,-6.67,5,-0.02,1,1
2020-09-04T01:17:01.547+00:00,2,178,3.73,1.15,-6.74,5,-0.02,1,1
2020-09-04T01:17:05.546+00:00,2,178,3.58,1.18,-6.56,5,-0.01,1,1
2020-09-04T01:17:09.546+00:00,2,178,3.63,1.2,-6.5,5,-0.01,1,1
2020-09-04T01:17:13.546+00:00,2,178,3.73,1.18,-6.37,4.99,-0.02,1,1
2020-09-04T01:17:17.546+00:00,2,178,3.5,1.2,-6.17,4.99,-0.02,1,1
2020-09-04T01:17:21.546+00:00,2,178,3.33,1.22,-6.13,5,-0.03,1,1
2020-09-04T01:17:25.546+00:00,2,178,3.15,1.18,-6.1,5,-0.02,1,1
2020-09-04T01:17:29.547+00:00,2,178,3.22,1.25,-6.24,4.99,-0.02,1,1
2020-09-04T01:17:33.546+00:00,2,178,3.66,1.18,-6.43,5,-0.02,1,1
2020-09-04T01:17:37.547+00:00,2,178,4.15,1.13,-6.43,5,-0.02,1,1
2020-09-04T01:17:41.547+00:00,2,178,4.12,1.13,-6.52,4.99,-0.02,1,1
2020-09-04T01:17:45.547+00:00,2,178,4.12,1.15,-6.72,4.99,-0.02,1,1
2020-09-04T01:17:49.547+00:00,2,178,4.12,1.15,-6.65,4.99,-0.03,1,1
2020-09-04T01:17:53.547+00:00,2,178,4.42,1.18,-6.58,4.99,-0.03,1,1
2020-09-04T01:17:57.546+00:00,2,178,4.36,1.18,-6.4,4.99,-0.02,1,1
2020-09-04T01:18:01.546+00:00,2,178,4.46,1.13,-6.51,4.99,-0.01,1,1
2020-09-04T01:18:05.547+00:00,2,178,4.21,1.18,-6.51,4.99,-0.03,1,1
2020-09-04T01:18:09.546+00:00,2,178,3.52,1.27,-6.32,4.98,-0.02,1,1
2020-09-04T01:18:13.546+00:00,2,178,3.68,1.22,-6.47,4.99,-0.01,1,1
2020-09-04T01:18:17.547+00:00,2,178,3.27,1.46,-6.26,4.99,-0.03,1,1
2020-09-04T01:18:21.546+00:00,2,178,3.18,1.25,-6.38,4.99,-0.02,1,1
2020-09-04T01:18:25.547+00:00,2,178,3.45,1.22,-6.19,4.99,-0.02,1,1
2020-09-04T01:18:29.548+00:00,2,178,3.92,1.08,-6.42,4.99,-0.03,1,1
2020-09-04T01:18:33.546+00:00,2,178,3.86,1.15,-6.55,5,-0.03,1,1
2020-09-04T01:18:37.546+00:00,2,178,3.75,1.15,-6.69,4.99,-0.02,1,1
2020-09-04T01:18:41.546+00:00,2,178,4.32,1.1,-6.62,4.99,-0.01,1,1
2020-09-04T01:18:45.546+00:00,2,178,4.34,1.19,-6.56,5,-0.03,1,1
2020-09-04T01:18:49.546+00:00,2,178,4.08,1.15,-6.68,4.99,-0.04,1,1
2020-09-04T01:18:53.547+00:00,2,178,4.23,1.22,-6.71,4.99,-0.03,1,1
2020-09-04T01:18:57.546+00:00,2,178,3.74,1.22,-6.67,4.98,-0.01,1,1
2020-09-04T01:19:01.547+00:00,2,178,3.66,1.13,-6.59,5,-0.03,1,1
2020-09-04T01:19:05.547+00:00,2,178,3.87,1.15,-6.42,5,-0.02,1,1
2020-09-04T01:19:09.546+00:00,2,178,4,1.13,-6.33,4.98,-0.02,1,1
2020-09-04T01:19:13.546+00:00,2,178,3.7,1.32,-6.6,4.99,-0.01,1,1
2020-09-04T01:19:17.547+00:00,2,178,4.15,1.15,-6.41,4.99,-0.02,1,1
2020-09-04T01:19:21.549+00:00,2,178,4.73,1.15,-6.53,4.98,-0.02,1,1
2020-09-04T01:19:25.546+00:00,2,178,4.36,1.2,-6.36,4.99,-0.02,1,1
2020-09-04T01:19:29.548+00:00,2,178,3.83,1.13,-6.47,4.98,-0.03,1,1
2020-09-04T01:19:33.547+00:00,2,178,3.96,1.15,-6.5,4.99,-0.02,1,1
2020-09-04T01:19:37.546+00:00,2,178,4.24,1.1,-6.55,4.99,-0.02,1,1
2020-09-04T01:19:41.547+00:00,2,178,4.12,1.15,-6.67,5,-0.02,1,1
2020-09-04T01:19:45.546+00:00,2,178,4.29,1.2,-6.65,4.99,-0.02,1,1
2020-09-04T01:19:49.547+00:00,2,178,4.51,1.15,-6.66,4.99,-0.02,1,1
2020-09-04T01:19:53.547+00:00,2,178,4.32,1.19,-6.65,4.99,-0.03,1,1
2020-09-04T01:19:57.546+00:00,2,178,4.37,1.15,-6.48,4.99,-0.03,1,1
2020-09-04T01:20:01.546+00:00,2,178,3.98,1.18,-6.26,4.99,-0.02,1,1
2020-09-04T01:20:05.547+00:00,2,178,3.73,1.18,-6.42,4.99,-0.03,1,1
2020-09-04T01:20:09.546+00:00,2,178,3.5,1.27,-6.55,4.98,-0.02,1,1
2020-09-04T01:20:13.546+00:00,2,178,3.56,1.2,-6.39,4.99,-0.03,1,1
2020-09-04T01:20:17.547+00:00,2,178,3.75,1.15,-6.51,5,-0.03,1,1
2020-09-04T01:20:21.546+00:00,2,178,4.46,1.19,-6.46,4.99,-0.03,1,1
2020-09-04T01:20:25.547+00:00,2,178,4.38,1.15,-6.61,4.99,-0.03,1,1
2020-09-04T01:20:29.547+00:00,2,178,3.9,1.41,-6.73,5,-0.03,1,1
2020-09-04T01:20:33.546+00:00,2,178,3.64,1.25,-6.61,4.99,-0.03,1,1
2020-09-04T01:20:37.546+00:00,2,178,4.04,1.13,-6.6,5,-0.03,1,1
2020-09-04T01:20:41.547+00:00,2,178,4.19,1.15,-6.53,4.99,-0.03,1,1
2020-09-04T01:20:45.547+00:00,2,178,4.37,1.32,-6.66,4.99,-0.03,1,1
2020-09-04T01:20:49.547+00:00,2,178,3.72,1.32,-6.73,5,-0.03,1,1
2020-09-04T01:20:53.547+00:00,2,178,3.59,1.32,-6.66,5,-0.02,1,1
2020-09-04T01:20:57.547+00:00,2,178,3.39,1.22,-6.64,4.99,-0.02,1,1
2020-09-04T01:21:01.546+00:00,2,178,3.79,1.13,-6.52,4.99,-0.02,1,1
2020-09-04T01:21:05.547+00:00,2,178,4.1,1.19,-6.65,5.01,-0.02,1,1
2020-09-04T01:21:09.546+00:00,2,178,3.76,1.22,-6.59,4.99,-0.03,1,1
2020-09-04T01:21:13.546+00:00,2,178,3.68,1.3,-6.5,4.99,-0.02,1,1
2020-09-04T01:21:17.547+00:00,2,178,3.6,1.18,-6.53,5,-0.01,1,1
2020-09-04T01:21:21.546+00:00,2,178,3.68,1.15,-6.47,5,-0.03,1,1
2020-09-04T01:21:25.546+00:00,2,178,3.97,1.15,-6.59,4.99,-0.02,1,1
2020-09-04T01:21:29.546+00:00,2,178,4.81,1.15,-6.65,4.98,-0.02,1,1
2020-09-04T01:21:33.547+00:00,2,178,4.83,1.18,-6.7,4.99,-0.02,1,1
2020-09-04T01:21:37.546+00:00,2,178,4.54,1.15,-6.49,5,-0.03,1,1
2020-09-04T01:21:41.546+00:00,2,178,3.95,1.19,-6.52,5.01,-0.03,1,1
2020-09-04T01:21:45.547+00:00,2,178,3.64,1.18,-6.39,4.99,-0.02,1,1
2020-09-04T01:21:49.546+00:00,2,178,3.8,1.15,-6.51,5,-0.01,1,1
2020-09-04T01:21:53.546+00:00,2,178,4.68,1.15,-6.57,5,-0.01,1,1
2020-09-04T01:21:57.546+00:00,2,178,4.87,1.18,-6.46,5,-0.01,1,1
2020-09-04T01:22:01.546+00:00,2,178,4.44,1.19,-6.36,5,-0.01,1,1
2020-09-04T01:22:05.547+00:00,2,178,4.25,1.32,-6.66,4.99,-0.02,1,1
2020-09-04T01:22:09.546+00:00,2,178,3.98,1.15,-6.51,4.98,-0.03,1,1
2020-09-04T01:22:13.547+00:00,2,178,3.71,1.22,-6.54,4.99,-0.03,1,1
2020-09-04T01:22:17.547+00:00,2,178,3.96,1.1,-6.45,5,-0.01,1,1
2020-09-04T01:22:21.547+00:00,2,178,4.07,1.15,-6.48,5,0,1,1
2020-09-04T01:22:25.546+00:00,2,178,4.13,1.18,-6.62,5.01,-0.03,1,1
2020-09-04T01:22:29.546+00:00,2,178,3.94,1.15,-6.7,4.99,-0.02,1,1
2020-09-04T01:22:33.547+00:00,2,178,4.12,1.15,-6.54,4.98,0,1,1
2020-09-04T01:22:37.546+00:00,2,178,4.15,1.15,-6.45,5,-0.03,1,1
2020-09-04T01:22:41.546+00:00,2,178,4.04,1.19,-6.55,4.99,-0.02,1,1
2020-09-04T01:22:45.547+00:00,2,178,3.83,1.13,-6.45,4.99,-0.02,1,1
2020-09-04T01:22:49.546+00:00,2,178,3.82,1.15,-6.5,4.99,-0.02,1,1
2020-09-04T01:22:53.546+00:00,2,178,4.27,1.13,-6.45,4.99,-0.03,1,1
2020-09-04T01:22:57.547+00:00,2,178,4.11,1.32,-6.5,4.98,-0.04,1,1
2020-09-04T01:23:01.546+00:00,2,178,4.11,1.15,-6.48,4.97,-0.03,1,1
2020-09-04T01:23:05.546+00:00,2,178,4.22,1.15,-6.29,4.98,-0.03,1,1
2020-09-04T01:23:09.547+00:00,2,178,4.46,1.13,-6.27,4.98,-0.03,1,1
2020-09-04T01:23:13.546+00:00,2,178,4.12,1.15,-6.32,4.99,-0.02,1,1
2020-09-04T01:23:17.546+00:00,2,178,4.04,1.15,-6.28,4.99,-0.02,1,1
2020-09-04T01:23:21.547+00:00,2,178,3.69,1.22,-6.29,4.99,-0.02,1,1
2020-09-04T01:23:25.546+00:00,2,178,3.64,1.15,-6.31,5,-0.03,1,1
2020-09-04T01:23:29.546+00:00,2,178,3.93,1.13,-6.28,4.99,-0.02,1,1
2020-09-04T01:23:33.547+00:00,2,178,4.2,1.15,-6.38,5,-0.02,1,1
2020-09-04T01:23:37.546+00:00,2,178,4.26,1.13,-6.38,5,-0.02,1,1
2020-09-04T01:23:41.546+00:00,2,178,4.1,1.2,-6.44,5,-0.02,1,1
